MiniDOT Logger Concatenated Data File
Sensor:             7450-654299
Concatenation Date: 2023Feb10 09:44:15 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1660165200,           2022-08-10 21:00:00,           2022-08-10 17:00:00,      3.530000,     24.947000,          7.859000,                    99.096445,      0.899000
                1660165800,           2022-08-10 21:10:00,           2022-08-10 17:10:00,      3.530000,     25.882000,          3.432000,                    44.026105,      0.880000
                1660166400,           2022-08-10 21:20:00,           2022-08-10 17:20:00,      3.520000,     25.166000,          2.768000,                    35.044160,      0.895000
                1660167000,           2022-08-10 21:30:00,           2022-08-10 17:30:00,      3.530000,     25.073000,          2.961000,                    37.423271,      0.896000
                1660167600,           2022-08-10 21:40:00,           2022-08-10 17:40:00,      3.530000,     25.065000,          3.084000,                    38.972070,      0.897000
                1660168200,           2022-08-10 21:50:00,           2022-08-10 17:50:00,      3.530000,     25.065000,          2.473000,                    31.250950,      0.881000
                1660168800,           2022-08-10 22:00:00,           2022-08-10 18:00:00,      3.530000,     25.048000,          2.719000,                    34.348817,      0.890000
                1660169400,           2022-08-10 22:10:00,           2022-08-10 18:10:00,      3.530000,     25.014000,          2.682000,                    33.860097,      0.894000
                1660170000,           2022-08-10 22:20:00,           2022-08-10 18:20:00,      3.530000,     25.056000,          3.027000,                    38.245404,      0.897000
                1660170600,           2022-08-10 22:30:00,           2022-08-10 18:30:00,      3.530000,     25.065000,          3.369000,                    42.573575,      0.898000
                1660171200,           2022-08-10 22:40:00,           2022-08-10 18:40:00,      3.530000,     25.056000,          3.098000,                    39.142472,      0.894000
                1660171800,           2022-08-10 22:50:00,           2022-08-10 18:50:00,      3.530000,     25.073000,          3.307000,                    41.796271,      0.897000
                1660172400,           2022-08-10 23:00:00,           2022-08-10 19:00:00,      3.530000,     25.073000,          3.451000,                    43.616248,      0.898000
                1660173000,           2022-08-10 23:10:00,           2022-08-10 19:10:00,      3.530000,     25.081000,          3.542000,                    44.772993,      0.898000
                1660173600,           2022-08-10 23:20:00,           2022-08-10 19:20:00,      3.530000,     25.081000,          3.637000,                    45.973850,      0.897000
                1660174200,           2022-08-10 23:30:00,           2022-08-10 19:30:00,      3.530000,     25.073000,          3.505000,                    44.298739,      0.898000
                1660174800,           2022-08-10 23:40:00,           2022-08-10 19:40:00,      3.530000,     25.073000,          3.543000,                    44.779011,      0.898000
                1660175400,           2022-08-10 23:50:00,           2022-08-10 19:50:00,      3.530000,     25.065000,          3.662000,                    46.276174,      0.897000
