MiniDOT Logger Concatenated Data File
Sensor:             7450-543142
Concatenation Date: 2023Feb10 09:38:08 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1661290020,           2022-08-23 21:27:00,           2022-08-23 17:27:00,      3.450000,     26.077000,          7.593000,                    97.751362,      0.939000
                1661290620,           2022-08-23 21:37:00,           2022-08-23 17:37:00,      3.450000,     27.858000,          7.362000,                    97.869505,      0.938000
                1661291220,           2022-08-23 21:47:00,           2022-08-23 17:47:00,      3.450000,     27.432000,          7.452000,                    98.314747,      0.939000
                1661291820,           2022-08-23 21:57:00,           2022-08-23 17:57:00,      3.460000,     26.474000,          5.756000,                    74.639061,      0.910000
                1661292420,           2022-08-23 22:07:00,           2022-08-23 18:07:00,      3.460000,     24.494000,          6.290000,                    78.647755,      0.934000
                1661293020,           2022-08-23 22:17:00,           2022-08-23 18:17:00,      3.460000,     24.376000,          6.690000,                    83.465284,      0.938000
                1661293620,           2022-08-23 22:27:00,           2022-08-23 18:27:00,      3.460000,     24.309000,          6.877000,                    85.691018,      0.939000
                1661294220,           2022-08-23 22:37:00,           2022-08-23 18:37:00,      3.460000,     24.250000,          6.975000,                    86.816341,      0.939000
                1661294820,           2022-08-23 22:47:00,           2022-08-23 18:47:00,      3.460000,     24.276000,          7.000000,                    87.169879,      0.939000
                1661295420,           2022-08-23 22:57:00,           2022-08-23 18:57:00,      3.460000,     24.234000,          6.980000,                    86.852578,      0.939000
                1661296020,           2022-08-23 23:07:00,           2022-08-23 19:07:00,      3.460000,     24.234000,          7.058000,                    87.823137,      0.939000
                1661296620,           2022-08-23 23:17:00,           2022-08-23 19:17:00,      3.460000,     24.208000,          7.030000,                    87.432189,      0.939000
                1661297220,           2022-08-23 23:27:00,           2022-08-23 19:27:00,      3.460000,     24.250000,          7.087000,                    88.210381,      0.939000
                1661297820,           2022-08-23 23:37:00,           2022-08-23 19:37:00,      3.460000,     24.234000,          7.118000,                    88.569721,      0.939000
                1661298420,           2022-08-23 23:47:00,           2022-08-23 19:47:00,      3.460000,     24.259000,          7.053000,                    87.801967,      0.939000
                1661299020,           2022-08-23 23:57:00,           2022-08-23 19:57:00,      3.460000,     24.276000,          7.108000,                    88.514786,      0.939000
                1661299620,           2022-08-24 00:07:00,           2022-08-23 20:07:00,      3.460000,     24.242000,          7.265000,                    90.412380,      0.940000
                1661300220,           2022-08-24 00:17:00,           2022-08-23 20:17:00,      3.460000,     24.225000,          7.210000,                    89.699379,      0.939000
                1661300820,           2022-08-24 00:27:00,           2022-08-23 20:27:00,      3.460000,     24.250000,          7.595000,                    94.533349,      0.940000
                1661301420,           2022-08-24 00:37:00,           2022-08-23 20:37:00,      3.460000,     24.242000,          7.478000,                    93.063149,      0.940000
                1661302020,           2022-08-24 00:47:00,           2022-08-23 20:47:00,      3.460000,     24.242000,          6.392000,                    79.547960,      0.912000
                1661302620,           2022-08-24 00:57:00,           2022-08-23 20:57:00,      3.460000,     24.242000,          6.675000,                    83.069874,      0.923000
                1661303220,           2022-08-24 01:07:00,           2022-08-23 21:07:00,      3.460000,     24.301000,          6.990000,                    87.086037,      0.929000
