MiniDOT Logger Concatenated Data File
Sensor:             7392-533284
Concatenation Date: 2023Feb10 15:33:21 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1676037720,           2023-02-10 14:02:00,           2023-02-10 09:02:00,      3.440000,     19.927000,          9.878000,                   113.102128,      0.990000
                1676038320,           2023-02-10 14:12:00,           2023-02-10 09:12:00,      3.440000,     19.683000,          9.276000,                   105.692430,      0.992000
                1676038920,           2023-02-10 14:22:00,           2023-02-10 09:22:00,      3.440000,     19.649000,          9.033000,                   102.853551,      0.991000
                1676039520,           2023-02-10 14:32:00,           2023-02-10 09:32:00,      3.440000,     19.599000,          8.941000,                   101.703990,      0.992000
                1676040120,           2023-02-10 14:42:00,           2023-02-10 09:42:00,      3.440000,     19.582000,          8.875000,                   100.918816,      0.991000
                1676040720,           2023-02-10 14:52:00,           2023-02-10 09:52:00,      3.440000,     19.557000,          8.872000,                   100.834103,      0.992000
                1676041320,           2023-02-10 15:02:00,           2023-02-10 10:02:00,      3.440000,     19.549000,          8.851000,                   100.579276,      0.992000
                1676041920,           2023-02-10 15:12:00,           2023-02-10 10:12:00,      3.440000,     19.523000,          8.870000,                   100.742580,      0.994000
                1676042520,           2023-02-10 15:22:00,           2023-02-10 10:22:00,      3.440000,     19.506000,          8.830000,                   100.254036,      0.992000
                1676043120,           2023-02-10 15:32:00,           2023-02-10 10:32:00,      3.440000,     19.456000,          8.858000,                   100.470941,      0.993000
                1676043720,           2023-02-10 15:42:00,           2023-02-10 10:42:00,      3.440000,     19.464000,          8.863000,                   100.543821,      0.993000
                1676044320,           2023-02-10 15:52:00,           2023-02-10 10:52:00,      3.440000,     19.431000,          8.853000,                   100.363764,      0.992000
                1676044920,           2023-02-10 16:02:00,           2023-02-10 11:02:00,      3.430000,     19.397000,          8.888000,                   100.691654,      0.994000
                1676045520,           2023-02-10 16:12:00,           2023-02-10 11:12:00,      3.440000,     19.422000,          8.866000,                   100.492949,      0.993000
                1676046120,           2023-02-10 16:22:00,           2023-02-10 11:22:00,      3.440000,     19.414000,          8.868000,                   100.499444,      0.993000
                1676046720,           2023-02-10 16:32:00,           2023-02-10 11:32:00,      3.440000,     19.389000,          8.854000,                   100.290323,      0.992000
                1676047320,           2023-02-10 16:42:00,           2023-02-10 11:42:00,      3.440000,     19.389000,          8.872000,                   100.494211,      0.993000
                1676047920,           2023-02-10 16:52:00,           2023-02-10 11:52:00,      3.440000,     19.372000,          8.865000,                   100.380568,      0.992000
                1676048520,           2023-02-10 17:02:00,           2023-02-10 12:02:00,      3.440000,     19.355000,          8.854000,                   100.221704,      0.992000
                1676049120,           2023-02-10 17:12:00,           2023-02-10 12:12:00,      3.440000,     19.330000,          8.879000,                   100.454098,      0.993000
                1676049720,           2023-02-10 17:22:00,           2023-02-10 12:22:00,      3.440000,     19.321000,          8.891000,                   100.571626,      0.993000
                1676050320,           2023-02-10 17:32:00,           2023-02-10 12:32:00,      3.440000,     19.330000,          8.861000,                   100.250452,      0.992000
                1676050920,           2023-02-10 17:42:00,           2023-02-10 12:42:00,      3.440000,     19.304000,          8.879000,                   100.401489,      0.993000
                1676051520,           2023-02-10 17:52:00,           2023-02-10 12:52:00,      3.440000,     19.296000,          8.877000,                   100.362691,      0.992000
                1676052120,           2023-02-10 18:02:00,           2023-02-10 13:02:00,      3.440000,     19.288000,          8.873000,                   100.301292,      0.992000
                1676052720,           2023-02-10 18:12:00,           2023-02-10 13:12:00,      3.440000,     19.279000,          8.869000,                   100.237888,      0.992000
                1676053320,           2023-02-10 18:22:00,           2023-02-10 13:22:00,      3.440000,     19.313000,          8.878000,                   100.408389,      0.993000
                1676053920,           2023-02-10 18:32:00,           2023-02-10 13:32:00,      3.440000,     19.245000,          8.880000,                   100.293423,      0.992000
                1676054520,           2023-02-10 18:42:00,           2023-02-10 13:42:00,      3.440000,     19.271000,          8.881000,                   100.357325,      0.992000
                1676055120,           2023-02-10 18:52:00,           2023-02-10 13:52:00,      3.440000,     19.279000,          8.873000,                   100.283096,      0.992000
                1676055720,           2023-02-10 19:02:00,           2023-02-10 14:02:00,      3.440000,     19.279000,          8.883000,                   100.396117,      0.992000
                1676056320,           2023-02-10 19:12:00,           2023-02-10 14:12:00,      3.430000,     19.271000,          8.870000,                   100.233022,      0.992000
                1676056920,           2023-02-10 19:22:00,           2023-02-10 14:22:00,      3.440000,     19.254000,          8.905000,                   100.594039,      0.993000
                1676057520,           2023-02-10 19:32:00,           2023-02-10 14:32:00,      3.440000,     19.195000,          8.892000,                   100.327677,      0.992000
                1676058120,           2023-02-10 19:42:00,           2023-02-10 14:42:00,      3.440000,     19.254000,          8.865000,                   100.142185,      0.991000
                1676058720,           2023-02-10 19:52:00,           2023-02-10 14:52:00,      3.440000,     19.220000,          8.885000,                   100.299292,      0.992000
                1676059320,           2023-02-10 20:02:00,           2023-02-10 15:02:00,      3.440000,     19.220000,          8.891000,                   100.367024,      0.992000
                1676059920,           2023-02-10 20:12:00,           2023-02-10 15:12:00,      3.440000,     19.026000,          8.899000,                   100.064229,      0.992000
                1676060520,           2023-02-10 20:22:00,           2023-02-10 15:22:00,      3.430000,     18.680000,          9.104000,                   101.652907,      0.990000
