MiniDOT Logger Concatenated Data File
Sensor:             7450-995244
Concatenation Date: 2023Feb10 15:52:50 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1676037600,           2023-02-10 14:00:00,           2023-02-10 09:00:00,      3.490000,     20.190000,          8.749000,                   100.701207,      0.954000
                1676038200,           2023-02-10 14:10:00,           2023-02-10 09:10:00,      3.490000,     19.713000,          8.365000,                    95.369611,      0.954000
                1676038800,           2023-02-10 14:20:00,           2023-02-10 09:20:00,      3.490000,     19.638000,          8.197000,                    93.313925,      0.955000
                1676039400,           2023-02-10 14:30:00,           2023-02-10 09:30:00,      3.490000,     19.613000,          8.108000,                    92.254504,      0.955000
                1676040000,           2023-02-10 14:40:00,           2023-02-10 09:40:00,      3.490000,     19.579000,          8.075000,                    91.816382,      0.955000
                1676040600,           2023-02-10 14:50:00,           2023-02-10 09:50:00,      3.490000,     19.613000,          8.026000,                    91.321491,      0.955000
                1676041200,           2023-02-10 15:00:00,           2023-02-10 10:00:00,      3.490000,     19.529000,          8.039000,                    91.315354,      0.955000
                1676041800,           2023-02-10 15:10:00,           2023-02-10 10:10:00,      3.490000,     19.546000,          8.022000,                    91.153357,      0.955000
                1676042400,           2023-02-10 15:20:00,           2023-02-10 10:20:00,      3.490000,     19.504000,          8.029000,                    91.155982,      0.955000
                1676043000,           2023-02-10 15:30:00,           2023-02-10 10:30:00,      3.490000,     19.462000,          8.034000,                    91.135798,      0.955000
                1676043600,           2023-02-10 15:40:00,           2023-02-10 10:40:00,      3.490000,     19.479000,          8.027000,                    91.087510,      0.955000
                1676044200,           2023-02-10 15:50:00,           2023-02-10 10:50:00,      3.490000,     19.462000,          8.035000,                    91.147142,      0.955000
                1676044800,           2023-02-10 16:00:00,           2023-02-10 11:00:00,      3.490000,     19.420000,          8.047000,                    91.206206,      0.955000
                1676045400,           2023-02-10 16:10:00,           2023-02-10 11:10:00,      3.490000,     19.344000,          8.054000,                    91.146016,      0.955000
                1676046000,           2023-02-10 16:20:00,           2023-02-10 11:20:00,      3.490000,     19.453000,          8.025000,                    91.017236,      0.954000
                1676046600,           2023-02-10 16:30:00,           2023-02-10 11:30:00,      3.490000,     19.353000,          8.048000,                    91.094623,      0.955000
                1676047200,           2023-02-10 16:40:00,           2023-02-10 11:40:00,      3.490000,     19.336000,          8.046000,                    91.040811,      0.954000
                1676047800,           2023-02-10 16:50:00,           2023-02-10 11:50:00,      3.490000,     19.370000,          8.041000,                    91.046548,      0.955000
                1676048400,           2023-02-10 17:00:00,           2023-02-10 12:00:00,      3.490000,     19.370000,          8.034000,                    90.967289,      0.954000
                1676049000,           2023-02-10 17:10:00,           2023-02-10 12:10:00,      3.490000,     19.370000,          8.031000,                    90.933321,      0.954000
                1676049600,           2023-02-10 17:20:00,           2023-02-10 12:20:00,      3.490000,     19.344000,          8.039000,                    90.976263,      0.954000
                1676050200,           2023-02-10 17:30:00,           2023-02-10 12:30:00,      3.490000,     19.344000,          8.040000,                    90.987580,      0.955000
                1676050800,           2023-02-10 17:40:00,           2023-02-10 12:40:00,      3.490000,     19.303000,          8.048000,                    91.002917,      0.954000
                1676051400,           2023-02-10 17:50:00,           2023-02-10 12:50:00,      3.490000,     19.319000,          8.046000,                    91.009638,      0.955000
                1676052000,           2023-02-10 18:00:00,           2023-02-10 13:00:00,      3.490000,     19.319000,          8.040000,                    90.941771,      0.954000
                1676052600,           2023-02-10 18:10:00,           2023-02-10 13:10:00,      3.490000,     19.311000,          8.040000,                    90.927114,      0.955000
                1676053200,           2023-02-10 18:20:00,           2023-02-10 13:20:00,      3.490000,     19.277000,          8.041000,                    90.876126,      0.954000
                1676053800,           2023-02-10 18:30:00,           2023-02-10 13:30:00,      3.490000,     19.261000,          8.046000,                    90.903302,      0.954000
                1676054400,           2023-02-10 18:40:00,           2023-02-10 13:40:00,      3.490000,     19.261000,          8.054000,                    90.993686,      0.954000
                1676055000,           2023-02-10 18:50:00,           2023-02-10 13:50:00,      3.490000,     19.252000,          8.054000,                    90.977171,      0.954000
                1676055600,           2023-02-10 19:00:00,           2023-02-10 14:00:00,      3.490000,     19.244000,          8.049000,                    90.906022,      0.954000
                1676056200,           2023-02-10 19:10:00,           2023-02-10 14:10:00,      3.490000,     19.261000,          8.047000,                    90.914600,      0.954000
                1676056800,           2023-02-10 19:20:00,           2023-02-10 14:20:00,      3.490000,     19.252000,          8.046000,                    90.886804,      0.954000
                1676057400,           2023-02-10 19:30:00,           2023-02-10 14:30:00,      3.490000,     19.252000,          8.053000,                    90.965875,      0.955000
                1676058000,           2023-02-10 19:40:00,           2023-02-10 14:40:00,      3.490000,     19.227000,          8.048000,                    90.863560,      0.954000
                1676058600,           2023-02-10 19:50:00,           2023-02-10 14:50:00,      3.490000,     19.286000,          8.030000,                    90.768275,      0.954000
                1676059200,           2023-02-10 20:00:00,           2023-02-10 15:00:00,      3.490000,     19.185000,          8.054000,                    90.854250,      0.954000
                1676059800,           2023-02-10 20:10:00,           2023-02-10 15:10:00,      3.490000,     19.244000,          8.010000,                    90.465553,      0.956000
                1676060400,           2023-02-10 20:20:00,           2023-02-10 15:20:00,      3.490000,     18.900000,          8.071000,                    90.522434,      0.957000
