MiniDOT Logger Concatenated Data File
Sensor:             7450-917361
Concatenation Date: 2023Feb10 10:09:23 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1658501160,           2022-07-22 14:46:00,           2022-07-22 10:46:00,      3.360000,     23.516000,          8.254000,                   101.327797,      0.965000
                1658501760,           2022-07-22 14:56:00,           2022-07-22 10:56:00,      3.380000,     23.474000,          8.255000,                   101.259637,      0.965000
                1658502360,           2022-07-22 15:06:00,           2022-07-22 11:06:00,      3.400000,     23.474000,          8.261000,                   101.333235,      0.965000
                1658502960,           2022-07-22 15:16:00,           2022-07-22 11:16:00,      3.410000,     23.490000,          8.254000,                   101.278007,      0.964000
                1658503560,           2022-07-22 15:26:00,           2022-07-22 11:26:00,      3.420000,     23.499000,          8.251000,                   101.258425,      0.965000
                1658504160,           2022-07-22 15:36:00,           2022-07-22 11:36:00,      3.420000,     23.516000,          8.252000,                   101.303245,      0.965000
                1658504760,           2022-07-22 15:46:00,           2022-07-22 11:46:00,      3.430000,     23.507000,          8.268000,                   101.482399,      0.965000
                1658505360,           2022-07-22 15:56:00,           2022-07-22 11:56:00,      3.440000,     23.499000,          8.252000,                   101.270697,      0.964000
                1658505960,           2022-07-22 16:06:00,           2022-07-22 12:06:00,      3.440000,     23.499000,          8.265000,                   101.430236,      0.966000
                1658506560,           2022-07-22 16:16:00,           2022-07-22 12:16:00,      3.440000,     23.516000,          8.250000,                   101.278692,      0.965000
                1658507160,           2022-07-22 16:26:00,           2022-07-22 12:26:00,      3.450000,     24.539000,          8.123000,                   101.652079,      0.966000
                1658507760,           2022-07-22 16:36:00,           2022-07-22 12:36:00,      3.450000,     26.680000,          7.880000,                   102.563383,      0.967000
                1658508360,           2022-07-22 16:46:00,           2022-07-22 12:46:00,      3.440000,     27.443000,          7.774000,                   102.583129,      0.967000
                1658508960,           2022-07-22 16:56:00,           2022-07-22 12:56:00,      3.440000,     27.477000,          7.705000,                   101.734559,      0.967000
                1658509560,           2022-07-22 17:06:00,           2022-07-22 13:06:00,      3.450000,     27.417000,          7.718000,                   101.796740,      0.968000
                1658510160,           2022-07-22 17:16:00,           2022-07-22 13:16:00,      3.450000,     27.477000,          7.678000,                   101.378059,      0.966000
                1658510760,           2022-07-22 17:26:00,           2022-07-22 13:26:00,      3.450000,     27.562000,          7.677000,                   101.519168,      0.967000
                1658511360,           2022-07-22 17:36:00,           2022-07-22 13:36:00,      3.460000,     27.664000,          7.659000,                   101.465971,      0.966000
                1658511960,           2022-07-22 17:46:00,           2022-07-22 13:46:00,      3.460000,     27.732000,          7.645000,                   101.403550,      0.966000
                1658512560,           2022-07-22 17:56:00,           2022-07-22 13:56:00,      3.460000,     27.825000,          7.641000,                   101.518767,      0.966000
                1658513160,           2022-07-22 18:06:00,           2022-07-22 14:06:00,      3.470000,     27.953000,          7.623000,                   101.510808,      0.966000
