MiniDOT Logger Concatenated Data File
Sensor:             7392-688377
Concatenation Date: 2023Feb10 16:46:14 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1676038020,           2023-02-10 14:07:00,           2023-02-10 09:07:00,      3.130000,     20.164000,          9.135000,                   100.799784,      1.006000
                1676038620,           2023-02-10 14:17:00,           2023-02-10 09:17:00,      3.130000,     19.712000,          8.676000,                    94.878173,      1.009000
                1676039220,           2023-02-10 14:27:00,           2023-02-10 09:27:00,      3.130000,     19.620000,          8.481000,                    92.575421,      1.009000
                1676039820,           2023-02-10 14:37:00,           2023-02-10 09:37:00,      3.130000,     19.603000,          8.392000,                    91.572801,      1.010000
                1676040420,           2023-02-10 14:47:00,           2023-02-10 09:47:00,      3.130000,     19.578000,          8.343000,                    90.992609,      1.010000
                1676041020,           2023-02-10 14:57:00,           2023-02-10 09:57:00,      3.130000,     19.486000,          8.330000,                    90.683657,      1.009000
                1676041620,           2023-02-10 15:07:00,           2023-02-10 10:07:00,      3.130000,     19.544000,          8.309000,                    90.560159,      1.011000
                1676042220,           2023-02-10 15:17:00,           2023-02-10 10:17:00,      3.130000,     19.519000,          8.298000,                    90.395017,      1.010000
                1676042820,           2023-02-10 15:27:00,           2023-02-10 10:27:00,      3.130000,     19.502000,          8.269000,                    90.048442,      1.008000
                1676043420,           2023-02-10 15:37:00,           2023-02-10 10:37:00,      3.130000,     19.469000,          8.295000,                    90.271879,      1.010000
                1676044020,           2023-02-10 15:47:00,           2023-02-10 10:47:00,      3.130000,     19.461000,          8.280000,                    90.094194,      1.008000
                1676044620,           2023-02-10 15:57:00,           2023-02-10 10:57:00,      3.130000,     19.419000,          8.294000,                    90.170568,      1.009000
                1676045220,           2023-02-10 16:07:00,           2023-02-10 11:07:00,      3.130000,     19.402000,          8.302000,                    90.226771,      1.010000
                1676045820,           2023-02-10 16:17:00,           2023-02-10 11:17:00,      3.130000,     19.402000,          8.297000,                    90.172431,      1.009000
                1676046420,           2023-02-10 16:27:00,           2023-02-10 11:27:00,      3.130000,     19.368000,          8.297000,                    90.110931,      1.009000
                1676047020,           2023-02-10 16:37:00,           2023-02-10 11:37:00,      3.130000,     19.352000,          8.317000,                    90.299137,      1.010000
                1676047620,           2023-02-10 16:47:00,           2023-02-10 11:47:00,      3.130000,     19.352000,          8.294000,                    90.049422,      1.009000
