MiniDOT Logger Concatenated Data File
Sensor:             7450-087534
Concatenation Date: 2023Feb10 15:22:05 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1676038140,           2023-02-10 14:09:00,           2023-02-10 09:09:00,      3.190000,     19.890000,          8.997000,                   102.938713,      0.962000
                1676038740,           2023-02-10 14:19:00,           2023-02-10 09:19:00,      3.200000,     19.681000,          8.557000,                    97.496107,      0.962000
                1676039340,           2023-02-10 14:29:00,           2023-02-10 09:29:00,      3.200000,     19.572000,          8.402000,                    95.521101,      0.962000
                1676039940,           2023-02-10 14:39:00,           2023-02-10 09:39:00,      3.190000,     19.538000,          8.314000,                    94.456159,      0.963000
                1676040540,           2023-02-10 14:49:00,           2023-02-10 09:49:00,      3.200000,     19.563000,          8.249000,                    93.764730,      0.962000
                1676041140,           2023-02-10 14:59:00,           2023-02-10 09:59:00,      3.190000,     19.605000,          8.209000,                    93.388718,      0.962000
                1676041740,           2023-02-10 15:09:00,           2023-02-10 10:09:00,      3.190000,     19.563000,          8.211000,                    93.332792,      0.963000
                1676042340,           2023-02-10 15:19:00,           2023-02-10 10:19:00,      3.200000,     19.530000,          8.204000,                    93.191467,      0.962000
                1676042940,           2023-02-10 15:29:00,           2023-02-10 10:29:00,      3.190000,     19.496000,          8.205000,                    93.139200,      0.962000
                1676043540,           2023-02-10 15:39:00,           2023-02-10 10:39:00,      3.200000,     19.471000,          8.202000,                    93.058384,      0.962000
                1676044140,           2023-02-10 15:49:00,           2023-02-10 10:49:00,      3.200000,     19.446000,          8.213000,                    93.136368,      0.962000
                1676044740,           2023-02-10 15:59:00,           2023-02-10 10:59:00,      3.190000,     19.438000,          8.209000,                    93.076034,      0.962000
                1676045340,           2023-02-10 16:09:00,           2023-02-10 11:09:00,      3.200000,     19.430000,          8.210000,                    93.072397,      0.962000
                1676045940,           2023-02-10 16:19:00,           2023-02-10 11:19:00,      3.200000,     19.413000,          8.229000,                    93.255896,      0.963000
                1676046540,           2023-02-10 16:29:00,           2023-02-10 11:29:00,      3.200000,     19.329000,          8.239000,                    93.211470,      0.963000
                1676047140,           2023-02-10 16:39:00,           2023-02-10 11:39:00,      3.200000,     19.346000,          8.231000,                    93.152853,      0.962000
                1676047740,           2023-02-10 16:49:00,           2023-02-10 11:49:00,      3.200000,     19.371000,          8.224000,                    93.120493,      0.963000
                1676048340,           2023-02-10 16:59:00,           2023-02-10 11:59:00,      3.190000,     19.362000,          8.225000,                    93.114943,      0.963000
                1676048940,           2023-02-10 17:09:00,           2023-02-10 12:09:00,      3.190000,     19.279000,          8.239000,                    93.117596,      0.962000
                1676049540,           2023-02-10 17:19:00,           2023-02-10 12:19:00,      3.200000,     19.329000,          8.229000,                    93.098335,      0.963000
                1676050140,           2023-02-10 17:29:00,           2023-02-10 12:29:00,      3.200000,     19.279000,          8.243000,                    93.162804,      0.963000
                1676050740,           2023-02-10 17:39:00,           2023-02-10 12:39:00,      3.200000,     19.337000,          8.213000,                    92.932294,      0.962000
                1676051340,           2023-02-10 17:49:00,           2023-02-10 12:49:00,      3.200000,     19.287000,          8.238000,                    93.121311,      0.963000
                1676051940,           2023-02-10 17:59:00,           2023-02-10 12:59:00,      3.200000,     19.270000,          8.233000,                    93.032901,      0.962000
                1676052540,           2023-02-10 18:09:00,           2023-02-10 13:09:00,      3.200000,     19.295000,          8.223000,                    92.966742,      0.962000
                1676053140,           2023-02-10 18:19:00,           2023-02-10 13:19:00,      3.200000,     19.304000,          8.224000,                    92.994914,      0.962000
                1676053740,           2023-02-10 18:29:00,           2023-02-10 13:29:00,      3.200000,     19.254000,          8.235000,                    93.025481,      0.962000
                1676054340,           2023-02-10 18:39:00,           2023-02-10 13:39:00,      3.200000,     19.279000,          8.243000,                    93.162804,      0.963000
                1676054940,           2023-02-10 18:49:00,           2023-02-10 13:49:00,      3.200000,     19.279000,          8.229000,                    93.004576,      0.962000
                1676055540,           2023-02-10 18:59:00,           2023-02-10 13:59:00,      3.200000,     19.279000,          8.233000,                    93.049784,      0.963000
                1676056140,           2023-02-10 19:09:00,           2023-02-10 14:09:00,      3.200000,     19.237000,          8.237000,                    93.016173,      0.962000
                1676056740,           2023-02-10 19:19:00,           2023-02-10 14:19:00,      3.200000,     19.245000,          8.237000,                    93.031185,      0.962000
                1676057340,           2023-02-10 19:29:00,           2023-02-10 14:29:00,      3.200000,     19.212000,          8.248000,                    93.093418,      0.962000
                1676057940,           2023-02-10 19:39:00,           2023-02-10 14:39:00,      3.200000,     19.254000,          8.231000,                    92.980296,      0.962000
                1676058540,           2023-02-10 19:49:00,           2023-02-10 14:49:00,      3.200000,     19.228000,          8.234000,                    92.965413,      0.962000
                1676059140,           2023-02-10 19:59:00,           2023-02-10 14:59:00,      3.200000,     19.220000,          8.242000,                    93.040717,      0.962000
                1676059740,           2023-02-10 20:09:00,           2023-02-10 15:09:00,      3.200000,     19.228000,          8.236000,                    92.987994,      0.962000
                1676060340,           2023-02-10 20:19:00,           2023-02-10 15:19:00,      3.200000,     18.985000,          8.258000,                    92.779490,      0.962000
