MiniDOT Logger Concatenated Data File
Sensor:             7450-000769
Concatenation Date: 2023Feb10 15:30:30 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 342.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1676038020,           2023-02-10 14:07:00,           2023-02-10 09:07:00,      3.510000,     20.026000,          9.161000,                   105.099808,      0.994000
                1676038620,           2023-02-10 14:17:00,           2023-02-10 09:17:00,      3.510000,     19.708000,          8.612000,                    98.175836,      0.994000
                1676039220,           2023-02-10 14:27:00,           2023-02-10 09:27:00,      3.510000,     19.641000,          8.426000,                    95.926610,      0.994000
                1676039820,           2023-02-10 14:37:00,           2023-02-10 09:37:00,      3.510000,     19.615000,          8.323000,                    94.704616,      0.994000
                1676040420,           2023-02-10 14:47:00,           2023-02-10 09:47:00,      3.510000,     19.582000,          8.283000,                    94.187105,      0.995000
                1676041020,           2023-02-10 14:57:00,           2023-02-10 09:57:00,      3.510000,     19.532000,          8.271000,                    93.956312,      0.995000
                1676041620,           2023-02-10 15:07:00,           2023-02-10 10:07:00,      3.510000,     19.590000,          8.226000,                    93.553964,      0.994000
                1676042220,           2023-02-10 15:17:00,           2023-02-10 10:17:00,      3.510000,     19.532000,          8.230000,                    93.490563,      0.994000
                1676042820,           2023-02-10 15:27:00,           2023-02-10 10:27:00,      3.510000,     19.490000,          8.237000,                    93.491177,      0.994000
                1676043420,           2023-02-10 15:37:00,           2023-02-10 10:37:00,      3.510000,     19.448000,          8.254000,                    93.605077,      0.995000
                1676044020,           2023-02-10 15:47:00,           2023-02-10 10:47:00,      3.510000,     19.439000,          8.247000,                    93.508770,      0.994000
                1676044620,           2023-02-10 15:57:00,           2023-02-10 10:57:00,      3.510000,     19.414000,          8.244000,                    93.427764,      0.994000
                1676045220,           2023-02-10 16:07:00,           2023-02-10 11:07:00,      3.510000,     19.431000,          8.242000,                    93.437043,      0.994000
                1676045820,           2023-02-10 16:17:00,           2023-02-10 11:17:00,      3.510000,     19.423000,          8.238000,                    93.376671,      0.994000
                1676046420,           2023-02-10 16:27:00,           2023-02-10 11:27:00,      3.510000,     19.397000,          8.251000,                    93.475117,      0.994000
                1676047020,           2023-02-10 16:37:00,           2023-02-10 11:37:00,      3.510000,     19.397000,          8.242000,                    93.373156,      0.994000
                1676047620,           2023-02-10 16:47:00,           2023-02-10 11:47:00,      3.510000,     19.347000,          8.262000,                    93.505573,      0.995000
                1676048220,           2023-02-10 16:57:00,           2023-02-10 11:57:00,      3.510000,     19.322000,          8.259000,                    93.424563,      0.994000
                1676048820,           2023-02-10 17:07:00,           2023-02-10 12:07:00,      3.510000,     19.288000,          8.264000,                    93.417094,      0.994000
                1676049420,           2023-02-10 17:17:00,           2023-02-10 12:17:00,      3.510000,     19.314000,          8.261000,                    93.432126,      0.994000
                1676050020,           2023-02-10 17:27:00,           2023-02-10 12:27:00,      3.510000,     19.297000,          8.266000,                    93.456654,      0.994000
                1676050620,           2023-02-10 17:37:00,           2023-02-10 12:37:00,      3.510000,     19.288000,          8.269000,                    93.473615,      0.995000
                1676051220,           2023-02-10 17:47:00,           2023-02-10 12:47:00,      3.510000,     19.314000,          8.262000,                    93.443436,      0.995000
                1676051820,           2023-02-10 17:57:00,           2023-02-10 12:57:00,      3.510000,     19.288000,          8.261000,                    93.383182,      0.994000
                1676052420,           2023-02-10 18:07:00,           2023-02-10 13:07:00,      3.510000,     19.272000,          8.267000,                    93.420868,      0.994000
                1676053020,           2023-02-10 18:17:00,           2023-02-10 13:17:00,      3.510000,     19.255000,          8.266000,                    93.377552,      0.994000
                1676053620,           2023-02-10 18:27:00,           2023-02-10 13:27:00,      3.510000,     19.221000,          8.274000,                    93.403837,      0.994000
                1676054220,           2023-02-10 18:37:00,           2023-02-10 13:37:00,      3.510000,     19.255000,          8.270000,                    93.422738,      0.994000
                1676054820,           2023-02-10 18:47:00,           2023-02-10 13:47:00,      3.510000,     19.255000,          8.272000,                    93.445331,      0.994000
                1676055420,           2023-02-10 18:57:00,           2023-02-10 13:57:00,      3.510000,     19.255000,          8.264000,                    93.354958,      0.994000
                1676056020,           2023-02-10 19:07:00,           2023-02-10 14:07:00,      3.510000,     19.288000,          8.258000,                    93.349270,      0.994000
                1676056620,           2023-02-10 19:17:00,           2023-02-10 14:17:00,      3.510000,     19.305000,          8.258000,                    93.381259,      0.995000
                1676057220,           2023-02-10 19:27:00,           2023-02-10 14:27:00,      3.510000,     19.179000,          8.291000,                    93.516431,      0.994000
                1676057820,           2023-02-10 19:37:00,           2023-02-10 14:37:00,      3.510000,     19.238000,          8.265000,                    93.334245,      0.994000
                1676058420,           2023-02-10 19:47:00,           2023-02-10 14:47:00,      3.510000,     19.230000,          8.269000,                    93.364346,      0.994000
                1676059020,           2023-02-10 19:57:00,           2023-02-10 14:57:00,      3.510000,     19.247000,          8.260000,                    93.294717,      0.994000
                1676059620,           2023-02-10 20:07:00,           2023-02-10 15:07:00,      3.510000,     19.205000,          8.278000,                    93.418822,      0.994000
                1676060220,           2023-02-10 20:17:00,           2023-02-10 15:17:00,      3.510000,     18.944000,          8.283000,                    92.983091,      0.994000
                1676060820,           2023-02-10 20:27:00,           2023-02-10 15:27:00,      3.510000,     18.709000,          8.344000,                    93.221941,      0.994000
